employee_id,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z
EMP101491,3.0,5.0,2.0,4.0,2.0,1.0,9.0,1.0,2.0,8.0,4.0,6.0,4.0,5.026344086021505,8.0,1.0,7.0,8.0,5.02094522019334,8.0
EMP101492,4.0,3.0,6.0,9.0,2.0,5.057158410451824,3.0,9.0,6.0,1.0,1.0,5.0,5.0,1.0,8.0,4.0,6.0,4.0,6.0,3.0
EMP101493,3.0,1.0,3.0,3.0,8.0,9.0,8.0,2.0,7.0,4.0,1.0,2.0,6.0,4.0,7.0,7.0,5.0,4.0,5.0,9.0
EMP101494,4.0,4.918201516793066,8.0,7.0,7.0,5.0,2.0,1.0,4.0,3.0,2.0,9.0,2.0,2.0,1.0,5.0,9.0,4.98696360673547,9.0,2.0
EMP101495,4.0,3.0,9.0,8.0,8.0,3.0,6.0,5.036314363143632,5.0158469945355195,8.0,3.0,2.0,8.0,2.0,4.994585814834867,4.0,1.0,8.0,5.0,8.0
EMP101496,6.0,8.0,9.0,3.0,3.0,9.0,6.0,4.0,1.0,6.0,5.09277238403452,9.0,8.0,9.0,7.0,9.0,4.905609492988134,6.0,7.0,1.0
EMP101497,5.0,7.0,9.0,9.0,1.0,3.0,7.0,4.0,2.0,8.0,5.0,3.0,4.0,4.0,4.994585814834867,7.0,8.0,2.0,2.0,8.0
EMP101498,4.0,8.0,9.0,7.0,8.0,1.0,4.931536388140162,9.0,9.0,6.0,4.0,5.0,4.996811902231668,2.0,5.0,4.0,3.0,4.98696360673547,5.0,6.0
EMP101499,3.0,3.0,8.0,4.0,3.0,6.0,4.931536388140162,1.0,6.0,6.0,2.0,7.0,4.0,3.0,7.0,2.0,9.0,9.0,5.02094522019334,3.0
EMP101500,5.030711206896552,4.918201516793066,2.0,5.0,7.0,5.0,4.0,5.0,5.0158469945355195,5.099836333878887,7.0,4.0,6.0,8.0,5.0,1.0,2.0,4.98696360673547,8.0,4.0
EMP101501,7.0,9.0,3.0,6.0,9.0,5.057158410451824,2.0,9.0,8.0,5.099836333878887,4.0,3.0,4.0,2.0,5.0,5.0,5.0,9.0,7.0,8.0
EMP101502,3.0,2.0,8.0,1.0,1.0,4.0,8.0,2.0,9.0,2.0,2.0,8.0,7.0,5.0,4.0,1.0,4.905609492988134,6.0,7.0,4.0
EMP101503,1.0,8.0,5.0,3.0,1.0,2.0,8.0,6.0,5.0,8.0,6.0,9.0,5.0,5.026344086021505,2.0,8.0,6.0,1.0,5.0,1.0
EMP101504,6.0,6.0,6.0,5.0,7.0,8.0,7.0,5.0,7.0,6.0,2.0,4.0,4.996811902231668,9.0,6.0,4.9535135135135135,9.0,4.0,3.0,4.0
EMP101505,4.0,2.0,6.0,8.0,3.0,9.0,8.0,6.0,3.0,7.0,1.0,1.0,2.0,5.0,6.0,2.0,4.905609492988134,9.0,7.0,4.0
EMP101506,3.0,7.0,2.0,6.0,6.0,4.0,6.0,5.0,3.0,8.0,4.0,4.892915980230643,3.0,1.0,6.0,4.0,4.905609492988134,8.0,5.02094522019334,8.0
EMP101507,9.0,2.0,5.0,5.0,1.0,7.0,1.0,1.0,4.0,7.0,7.0,2.0,9.0,8.0,1.0,6.0,4.0,4.98696360673547,3.0,3.0
EMP101508,4.0,3.0,3.0,8.0,9.0,3.0,1.0,9.0,8.0,1.0,9.0,4.892915980230643,9.0,4.0,9.0,9.0,4.0,2.0,5.0,2.0
EMP101509,4.0,6.0,1.0,5.0,9.0,4.0,6.0,2.0,1.0,9.0,8.0,3.0,4.996811902231668,5.026344086021505,2.0,1.0,3.0,9.0,3.0,8.0
EMP101510,4.0,4.0,4.0,2.0,2.0,9.0,1.0,7.0,3.0,3.0,5.0,7.0,4.0,5.0,4.0,1.0,4.905609492988134,4.98696360673547,6.0,6.0
EMP101511,1.0,7.0,7.0,2.0,6.0,5.0,5.0,2.0,9.0,6.0,5.0,4.0,7.0,2.0,6.0,7.0,5.0,4.0,3.0,9.0
EMP101512,3.0,1.0,1.0,8.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,8.0,4.0,7.0,8.0,4.9535135135135135,9.0,2.0,5.0,5.0
EMP101513,7.0,8.0,3.0,7.0,7.0,9.0,3.0,5.036314363143632,5.0158469945355195,9.0,3.0,6.0,7.0,2.0,9.0,8.0,7.0,6.0,7.0,4.976151761517615
EMP101514,9.0,4.0,1.0,5.0,5.0,3.0,8.0,5.0,2.0,6.0,2.0,3.0,8.0,8.0,8.0,7.0,1.0,8.0,7.0,6.0
EMP101515,9.0,1.0,4.0,8.0,4.0,6.0,8.0,5.036314363143632,9.0,2.0,1.0,2.0,2.0,7.0,5.0,3.0,5.0,4.0,4.0,4.0
EMP101516,4.0,8.0,4.0,2.0,7.0,2.0,4.0,8.0,9.0,1.0,8.0,8.0,8.0,3.0,4.994585814834867,5.0,8.0,3.0,6.0,9.0
EMP101517,5.030711206896552,3.0,8.0,9.0,2.0,5.057158410451824,9.0,5.0,7.0,9.0,1.0,2.0,8.0,7.0,2.0,4.0,8.0,1.0,6.0,4.976151761517615
EMP101518,7.0,9.0,7.0,2.0,4.0,1.0,8.0,9.0,6.0,1.0,8.0,9.0,1.0,5.026344086021505,3.0,1.0,4.905609492988134,5.0,4.0,4.0
EMP101519,1.0,8.0,9.0,9.0,4.0,3.0,9.0,1.0,8.0,7.0,7.0,6.0,2.0,5.0,7.0,2.0,9.0,7.0,6.0,1.0
EMP101520,5.0,9.0,8.0,3.0,2.0,8.0,9.0,9.0,1.0,9.0,5.09277238403452,5.0,2.0,2.0,4.0,9.0,6.0,3.0,4.0,9.0
EMP101521,1.0,2.0,6.0,5.0,1.0,8.0,2.0,7.0,1.0,8.0,6.0,4.892915980230643,4.996811902231668,1.0,2.0,9.0,3.0,5.0,2.0,7.0
EMP101522,6.0,4.918201516793066,8.0,3.0,9.0,3.0,3.0,2.0,6.0,5.0,5.09277238403452,3.0,5.0,9.0,3.0,7.0,8.0,6.0,7.0,2.0
EMP101523,1.0,4.0,3.0,7.0,3.0,8.0,8.0,5.0,8.0,9.0,9.0,4.0,6.0,1.0,8.0,5.0,2.0,4.0,9.0,2.0
EMP101524,5.030711206896552,3.0,9.0,1.0,7.0,5.0,3.0,2.0,2.0,9.0,7.0,6.0,2.0,6.0,8.0,4.0,7.0,2.0,1.0,1.0
EMP101525,5.0,2.0,3.0,2.0,7.0,6.0,4.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,4.0,2.0,6.0,4.0,7.0,7.0
EMP101526,9.0,9.0,1.0,2.0,4.0,8.0,4.931536388140162,6.0,4.0,1.0,7.0,3.0,1.0,3.0,6.0,3.0,8.0,4.98696360673547,8.0,2.0
EMP101527,5.0,8.0,9.0,2.0,7.0,7.0,3.0,9.0,5.0,8.0,6.0,3.0,3.0,5.026344086021505,4.0,9.0,4.0,5.0,5.0,2.0
EMP101528,6.0,4.0,4.86058981233244,9.0,1.0,7.0,9.0,9.0,6.0,8.0,4.0,2.0,4.0,7.0,9.0,6.0,8.0,2.0,9.0,4.0
EMP101529,4.0,2.0,4.86058981233244,6.0,2.0,5.057158410451824,5.0,5.036314363143632,5.0158469945355195,6.0,3.0,2.0,5.0,2.0,4.0,2.0,6.0,2.0,3.0,7.0
EMP101530,3.0,4.918201516793066,5.0,2.0,6.0,4.0,7.0,5.0,2.0,9.0,1.0,4.892915980230643,3.0,8.0,4.994585814834867,2.0,6.0,4.0,5.0,9.0
EMP101531,9.0,3.0,1.0,2.0,4.0,2.0,6.0,1.0,6.0,7.0,7.0,5.0,4.0,8.0,4.0,3.0,5.0,3.0,5.0,6.0
EMP101532,8.0,4.0,3.0,7.0,9.0,8.0,7.0,1.0,9.0,4.0,4.0,6.0,9.0,1.0,9.0,7.0,2.0,5.0,4.0,2.0
EMP101533,5.0,8.0,1.0,6.0,9.0,4.0,1.0,5.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,9.0,6.0,4.0,8.0,4.0
EMP101534,4.0,6.0,7.0,7.0,3.0,1.0,7.0,3.0,5.0,5.0,9.0,6.0,2.0,4.0,4.0,7.0,7.0,7.0,7.0,2.0
EMP101535,7.0,7.0,2.0,8.0,5.065916398713826,8.0,9.0,2.0,8.0,6.0,1.0,7.0,7.0,2.0,7.0,4.9535135135135135,4.905609492988134,4.0,2.0,1.0
EMP101536,7.0,9.0,4.86058981233244,2.0,6.0,5.057158410451824,6.0,6.0,1.0,3.0,9.0,4.0,2.0,8.0,4.994585814834867,8.0,4.0,3.0,9.0,2.0
EMP101537,6.0,2.0,9.0,2.0,9.0,7.0,2.0,1.0,1.0,8.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,5.0
EMP101538,6.0,6.0,9.0,9.0,5.0,8.0,5.0,7.0,2.0,7.0,9.0,2.0,2.0,4.0,4.0,8.0,1.0,4.0,1.0,4.0
EMP101539,3.0,4.918201516793066,2.0,1.0,9.0,2.0,4.931536388140162,7.0,2.0,1.0,1.0,4.0,8.0,9.0,1.0,5.0,3.0,7.0,2.0,4.0
EMP101540,3.0,7.0,5.0,2.0,6.0,4.0,1.0,6.0,3.0,1.0,1.0,5.0,9.0,6.0,2.0,4.9535135135135135,5.0,4.98696360673547,7.0,8.0
EMP101541,6.0,6.0,7.0,8.0,8.0,6.0,2.0,5.036314363143632,8.0,5.0,6.0,3.0,1.0,2.0,8.0,5.0,4.905609492988134,7.0,1.0,5.0
EMP101542,7.0,6.0,5.0,8.0,5.065916398713826,4.0,4.931536388140162,7.0,3.0,1.0,8.0,2.0,3.0,9.0,7.0,4.0,7.0,1.0,5.0,9.0
EMP101543,5.030711206896552,4.0,1.0,4.977813852813853,4.0,9.0,2.0,9.0,4.0,9.0,5.09277238403452,4.892915980230643,4.996811902231668,1.0,5.0,2.0,7.0,2.0,4.0,3.0
EMP101544,1.0,2.0,1.0,6.0,5.065916398713826,7.0,4.931536388140162,8.0,5.0,4.0,3.0,7.0,1.0,6.0,6.0,8.0,5.0,3.0,8.0,5.0
EMP101545,4.0,4.0,5.0,4.0,5.065916398713826,1.0,3.0,3.0,6.0,5.099836333878887,5.0,3.0,2.0,9.0,6.0,6.0,2.0,5.0,9.0,9.0
EMP101546,6.0,7.0,5.0,3.0,9.0,2.0,4.0,8.0,8.0,5.0,5.0,1.0,1.0,6.0,5.0,4.0,3.0,4.0,6.0,1.0
EMP101547,8.0,3.0,3.0,6.0,7.0,8.0,4.931536388140162,6.0,1.0,2.0,6.0,1.0,8.0,2.0,2.0,9.0,5.0,3.0,3.0,4.976151761517615
EMP101548,3.0,4.918201516793066,4.0,4.0,2.0,1.0,7.0,5.0,5.0,2.0,7.0,5.0,6.0,5.0,4.994585814834867,3.0,2.0,5.0,6.0,4.0
EMP101549,1.0,5.0,5.0,5.0,9.0,4.0,1.0,6.0,9.0,3.0,5.0,3.0,7.0,8.0,3.0,3.0,6.0,4.0,5.0,1.0
EMP101550,9.0,4.918201516793066,6.0,1.0,2.0,8.0,4.0,4.0,3.0,8.0,4.0,3.0,2.0,3.0,7.0,2.0,1.0,9.0,4.0,4.976151761517615
EMP101551,9.0,4.0,2.0,4.977813852813853,4.0,2.0,8.0,6.0,8.0,8.0,1.0,9.0,1.0,1.0,2.0,9.0,9.0,6.0,5.02094522019334,3.0
EMP101552,5.0,9.0,4.86058981233244,9.0,6.0,7.0,3.0,6.0,5.0158469945355195,8.0,3.0,2.0,5.0,9.0,9.0,9.0,1.0,1.0,7.0,4.0
EMP101553,3.0,6.0,9.0,3.0,3.0,5.0,6.0,5.0,7.0,2.0,2.0,4.892915980230643,3.0,6.0,8.0,8.0,9.0,5.0,8.0,8.0
EMP101554,5.0,6.0,5.0,8.0,8.0,3.0,4.0,1.0,6.0,5.0,8.0,8.0,4.0,9.0,3.0,3.0,2.0,6.0,8.0,9.0
EMP101555,7.0,7.0,7.0,4.977813852813853,2.0,5.057158410451824,4.0,6.0,7.0,6.0,3.0,8.0,6.0,7.0,7.0,5.0,1.0,9.0,5.0,4.0
EMP101556,6.0,3.0,8.0,6.0,8.0,8.0,1.0,7.0,5.0,7.0,2.0,4.0,4.0,9.0,6.0,4.0,9.0,3.0,5.02094522019334,8.0
EMP101557,4.0,5.0,1.0,5.0,9.0,7.0,8.0,5.036314363143632,7.0,5.0,1.0,9.0,4.0,7.0,7.0,6.0,5.0,4.0,8.0,5.0
EMP101558,3.0,1.0,8.0,9.0,4.0,9.0,4.931536388140162,4.0,6.0,8.0,9.0,8.0,2.0,7.0,3.0,9.0,6.0,2.0,2.0,6.0
EMP101559,9.0,1.0,3.0,9.0,8.0,8.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,8.0,6.0,4.0
EMP101560,4.0,2.0,2.0,5.0,3.0,1.0,9.0,7.0,3.0,9.0,1.0,8.0,6.0,6.0,4.994585814834867,4.0,7.0,3.0,3.0,8.0
EMP101561,1.0,8.0,8.0,6.0,4.0,6.0,2.0,8.0,1.0,1.0,7.0,1.0,2.0,1.0,4.0,9.0,3.0,4.98696360673547,2.0,8.0
EMP101562,7.0,4.918201516793066,3.0,6.0,6.0,5.057158410451824,1.0,2.0,7.0,5.0,2.0,3.0,2.0,6.0,1.0,4.9535135135135135,8.0,2.0,7.0,2.0
EMP101563,5.0,3.0,3.0,8.0,2.0,4.0,7.0,2.0,5.0,6.0,3.0,1.0,1.0,5.0,1.0,8.0,9.0,6.0,5.0,4.0
EMP101564,6.0,2.0,8.0,9.0,5.0,8.0,3.0,7.0,5.0,9.0,6.0,7.0,3.0,1.0,4.0,6.0,8.0,8.0,2.0,4.0
EMP101565,3.0,1.0,1.0,3.0,3.0,9.0,6.0,2.0,3.0,4.0,6.0,5.0,4.0,5.026344086021505,2.0,8.0,5.0,4.0,6.0,1.0
EMP101566,4.0,6.0,1.0,6.0,3.0,8.0,6.0,2.0,4.0,6.0,8.0,7.0,9.0,8.0,2.0,2.0,5.0,4.98696360673547,9.0,6.0
EMP101567,1.0,7.0,7.0,3.0,9.0,1.0,8.0,1.0,5.0158469945355195,7.0,5.0,4.0,3.0,3.0,8.0,8.0,1.0,1.0,5.02094522019334,9.0
EMP101568,2.0,8.0,5.0,6.0,1.0,7.0,6.0,5.036314363143632,4.0,2.0,5.0,7.0,5.0,3.0,6.0,7.0,8.0,2.0,5.0,7.0
EMP101569,5.030711206896552,1.0,4.0,2.0,1.0,5.057158410451824,3.0,8.0,4.0,9.0,4.0,4.892915980230643,4.0,1.0,3.0,5.0,4.0,6.0,6.0,8.0
EMP101570,4.0,8.0,6.0,6.0,1.0,8.0,7.0,1.0,8.0,3.0,1.0,7.0,4.996811902231668,5.026344086021505,2.0,3.0,2.0,4.0,2.0,4.976151761517615
EMP101571,6.0,6.0,5.0,9.0,4.0,1.0,2.0,7.0,8.0,2.0,5.0,4.892915980230643,2.0,7.0,6.0,3.0,4.0,5.0,2.0,2.0
EMP101572,6.0,9.0,1.0,4.0,3.0,5.057158410451824,6.0,7.0,5.0,3.0,3.0,9.0,9.0,1.0,8.0,6.0,6.0,4.98696360673547,5.02094522019334,3.0
EMP101573,7.0,2.0,7.0,6.0,6.0,1.0,3.0,9.0,6.0,7.0,2.0,8.0,8.0,1.0,1.0,7.0,7.0,8.0,6.0,7.0
EMP101574,9.0,9.0,3.0,9.0,2.0,6.0,2.0,7.0,3.0,9.0,8.0,4.892915980230643,3.0,3.0,9.0,7.0,1.0,4.98696360673547,1.0,1.0
EMP101575,6.0,5.0,1.0,6.0,5.065916398713826,3.0,6.0,5.0,9.0,7.0,1.0,8.0,8.0,2.0,6.0,4.0,5.0,2.0,5.02094522019334,4.0
EMP101576,2.0,7.0,7.0,7.0,2.0,6.0,3.0,7.0,1.0,9.0,4.0,8.0,9.0,8.0,1.0,1.0,3.0,5.0,7.0,7.0
EMP101577,3.0,4.918201516793066,1.0,2.0,1.0,8.0,6.0,3.0,6.0,4.0,2.0,5.0,5.0,8.0,3.0,2.0,2.0,7.0,8.0,9.0
EMP101578,5.0,5.0,4.86058981233244,4.977813852813853,4.0,6.0,4.0,8.0,2.0,4.0,6.0,7.0,7.0,4.0,1.0,1.0,4.905609492988134,4.0,9.0,8.0
EMP101579,8.0,8.0,4.86058981233244,3.0,6.0,5.057158410451824,7.0,5.0,7.0,5.099836333878887,9.0,4.0,8.0,5.0,1.0,5.0,4.0,4.0,9.0,5.0
EMP101580,8.0,1.0,3.0,9.0,9.0,5.0,7.0,5.036314363143632,2.0,5.099836333878887,9.0,7.0,4.0,4.0,4.994585814834867,8.0,3.0,8.0,1.0,1.0
EMP101581,5.0,5.0,2.0,3.0,8.0,3.0,2.0,6.0,6.0,1.0,5.0,3.0,2.0,3.0,4.994585814834867,5.0,4.0,4.0,5.02094522019334,7.0
EMP101582,8.0,8.0,4.0,9.0,7.0,5.0,3.0,3.0,4.0,5.099836333878887,2.0,8.0,4.0,5.026344086021505,3.0,3.0,9.0,6.0,5.02094522019334,8.0
EMP101583,8.0,3.0,6.0,1.0,5.0,4.0,1.0,9.0,9.0,3.0,2.0,9.0,6.0,7.0,3.0,2.0,2.0,7.0,3.0,2.0
EMP101584,8.0,4.918201516793066,1.0,9.0,5.0,7.0,5.0,4.0,1.0,7.0,2.0,3.0,6.0,8.0,9.0,1.0,6.0,9.0,8.0,8.0
EMP101585,2.0,7.0,1.0,8.0,6.0,5.057158410451824,1.0,6.0,3.0,7.0,9.0,8.0,9.0,2.0,9.0,7.0,1.0,1.0,2.0,2.0
EMP101586,5.0,1.0,1.0,9.0,6.0,5.057158410451824,9.0,7.0,1.0,3.0,5.0,1.0,7.0,7.0,9.0,3.0,6.0,1.0,6.0,1.0
EMP101587,3.0,1.0,1.0,2.0,5.0,6.0,2.0,2.0,1.0,2.0,9.0,4.0,2.0,4.0,8.0,3.0,5.0,5.0,7.0,9.0
EMP101588,5.030711206896552,4.0,4.86058981233244,7.0,5.065916398713826,4.0,4.931536388140162,4.0,8.0,4.0,7.0,1.0,4.0,4.0,9.0,8.0,5.0,7.0,5.0,7.0
EMP101589,4.0,3.0,4.0,1.0,3.0,4.0,6.0,2.0,7.0,9.0,5.09277238403452,2.0,8.0,5.026344086021505,8.0,8.0,7.0,4.98696360673547,7.0,4.976151761517615
EMP101590,2.0,6.0,7.0,4.977813852813853,3.0,2.0,1.0,4.0,6.0,1.0,3.0,4.892915980230643,6.0,5.026344086021505,3.0,2.0,5.0,2.0,7.0,1.0
EMP101591,4.0,4.918201516793066,3.0,1.0,7.0,7.0,7.0,6.0,4.0,1.0,2.0,6.0,1.0,7.0,8.0,4.0,8.0,8.0,9.0,4.976151761517615
EMP101592,5.030711206896552,2.0,3.0,8.0,6.0,2.0,4.0,8.0,5.0158469945355195,5.0,9.0,4.892915980230643,8.0,5.0,6.0,6.0,7.0,9.0,2.0,1.0
EMP101593,7.0,6.0,6.0,4.0,9.0,6.0,7.0,7.0,9.0,5.099836333878887,1.0,1.0,9.0,7.0,3.0,6.0,2.0,1.0,1.0,4.0
EMP101594,7.0,1.0,6.0,7.0,1.0,8.0,8.0,2.0,8.0,4.0,9.0,5.0,3.0,6.0,6.0,1.0,3.0,6.0,7.0,3.0
EMP101595,3.0,8.0,8.0,3.0,8.0,9.0,7.0,7.0,5.0158469945355195,5.099836333878887,6.0,3.0,1.0,2.0,4.0,9.0,9.0,7.0,8.0,7.0
EMP101596,7.0,4.918201516793066,4.0,7.0,5.065916398713826,5.0,8.0,1.0,8.0,6.0,2.0,7.0,5.0,7.0,4.994585814834867,8.0,1.0,7.0,2.0,5.0
EMP101597,5.0,3.0,2.0,2.0,1.0,7.0,6.0,7.0,4.0,5.099836333878887,5.0,4.0,1.0,5.0,9.0,4.9535135135135135,4.0,9.0,8.0,9.0
EMP101598,3.0,4.918201516793066,1.0,6.0,8.0,2.0,6.0,3.0,3.0,4.0,5.09277238403452,6.0,3.0,6.0,8.0,1.0,2.0,5.0,5.02094522019334,4.0
EMP101599,6.0,2.0,1.0,1.0,7.0,1.0,6.0,9.0,2.0,2.0,1.0,4.892915980230643,8.0,8.0,6.0,9.0,5.0,4.0,2.0,2.0
EMP101600,5.0,8.0,6.0,7.0,2.0,3.0,5.0,9.0,5.0158469945355195,9.0,4.0,4.892915980230643,7.0,2.0,2.0,5.0,9.0,7.0,4.0,1.0
EMP101601,3.0,4.0,4.0,4.977813852813853,2.0,5.057158410451824,4.931536388140162,4.0,8.0,1.0,7.0,2.0,2.0,7.0,5.0,1.0,4.905609492988134,6.0,2.0,5.0
EMP101602,6.0,3.0,1.0,8.0,5.065916398713826,5.0,7.0,8.0,6.0,8.0,1.0,6.0,9.0,6.0,9.0,9.0,3.0,2.0,3.0,3.0
EMP101603,8.0,4.0,6.0,9.0,6.0,4.0,2.0,5.036314363143632,2.0,4.0,5.09277238403452,9.0,4.996811902231668,8.0,5.0,6.0,4.905609492988134,4.98696360673547,4.0,6.0
EMP101604,1.0,2.0,4.0,1.0,5.065916398713826,2.0,6.0,6.0,1.0,2.0,6.0,1.0,2.0,8.0,7.0,8.0,9.0,9.0,1.0,4.976151761517615
EMP101605,5.030711206896552,8.0,6.0,7.0,7.0,6.0,4.0,6.0,2.0,5.0,4.0,9.0,2.0,8.0,4.994585814834867,1.0,4.0,7.0,1.0,1.0
EMP101606,4.0,3.0,4.86058981233244,8.0,1.0,9.0,6.0,3.0,4.0,7.0,9.0,9.0,2.0,2.0,7.0,7.0,1.0,6.0,7.0,4.0
EMP101607,8.0,1.0,6.0,8.0,5.0,5.057158410451824,6.0,7.0,2.0,9.0,5.09277238403452,4.892915980230643,6.0,3.0,6.0,6.0,3.0,8.0,1.0,7.0
EMP101608,5.030711206896552,4.918201516793066,2.0,2.0,6.0,5.057158410451824,4.0,5.0,7.0,2.0,7.0,1.0,9.0,9.0,8.0,1.0,5.0,1.0,4.0,6.0
EMP101609,4.0,9.0,5.0,8.0,1.0,7.0,2.0,3.0,3.0,6.0,3.0,6.0,5.0,2.0,9.0,6.0,1.0,7.0,2.0,6.0
EMP101610,9.0,2.0,7.0,6.0,9.0,6.0,8.0,6.0,4.0,5.0,5.09277238403452,2.0,4.996811902231668,8.0,9.0,6.0,1.0,9.0,3.0,9.0
EMP101611,4.0,7.0,5.0,4.0,9.0,7.0,4.931536388140162,2.0,3.0,7.0,7.0,5.0,2.0,5.026344086021505,6.0,2.0,1.0,2.0,5.0,8.0
EMP101612,4.0,8.0,3.0,7.0,6.0,4.0,9.0,6.0,5.0158469945355195,5.0,3.0,3.0,9.0,4.0,1.0,4.0,6.0,2.0,2.0,9.0
EMP101613,1.0,8.0,5.0,4.0,6.0,1.0,3.0,8.0,2.0,5.0,5.0,3.0,8.0,3.0,6.0,1.0,1.0,3.0,6.0,6.0
EMP101614,5.0,4.918201516793066,9.0,9.0,1.0,6.0,2.0,8.0,9.0,7.0,3.0,5.0,2.0,2.0,4.0,6.0,1.0,3.0,7.0,1.0
EMP101615,2.0,3.0,4.0,3.0,8.0,5.0,6.0,3.0,8.0,9.0,7.0,1.0,1.0,2.0,6.0,2.0,4.905609492988134,3.0,1.0,2.0
EMP101616,9.0,6.0,3.0,5.0,3.0,6.0,6.0,4.0,2.0,5.099836333878887,2.0,8.0,1.0,1.0,9.0,4.9535135135135135,3.0,3.0,5.0,4.976151761517615
EMP101617,7.0,3.0,9.0,4.977813852813853,1.0,5.057158410451824,4.0,5.0,6.0,2.0,4.0,9.0,6.0,3.0,4.0,5.0,1.0,4.98696360673547,5.02094522019334,9.0
EMP101618,6.0,2.0,5.0,2.0,5.0,6.0,7.0,9.0,5.0158469945355195,9.0,2.0,6.0,4.0,4.0,5.0,9.0,9.0,4.98696360673547,8.0,4.976151761517615
EMP101619,5.030711206896552,6.0,4.0,7.0,5.065916398713826,2.0,5.0,7.0,5.0158469945355195,5.0,9.0,7.0,8.0,3.0,7.0,8.0,1.0,3.0,5.0,8.0
EMP101620,5.030711206896552,3.0,9.0,2.0,2.0,8.0,1.0,7.0,2.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,6.0,6.0
EMP101621,8.0,3.0,4.0,8.0,2.0,4.0,5.0,2.0,1.0,3.0,6.0,2.0,1.0,9.0,9.0,6.0,8.0,5.0,3.0,8.0
EMP101622,5.030711206896552,2.0,2.0,8.0,5.0,4.0,4.0,3.0,5.0158469945355195,7.0,7.0,6.0,8.0,7.0,5.0,5.0,2.0,8.0,2.0,6.0
EMP101623,4.0,6.0,4.86058981233244,7.0,8.0,3.0,3.0,7.0,8.0,5.099836333878887,6.0,3.0,4.0,5.0,4.994585814834867,5.0,4.0,9.0,3.0,2.0
EMP101624,2.0,5.0,7.0,4.0,9.0,4.0,7.0,7.0,8.0,6.0,5.0,9.0,9.0,9.0,6.0,3.0,4.0,8.0,1.0,7.0
EMP101625,4.0,2.0,2.0,9.0,8.0,9.0,6.0,5.0,5.0158469945355195,2.0,4.0,3.0,4.0,3.0,2.0,6.0,4.905609492988134,1.0,3.0,8.0
EMP101626,5.0,1.0,7.0,5.0,2.0,3.0,8.0,8.0,5.0158469945355195,5.099836333878887,9.0,6.0,7.0,7.0,4.0,8.0,4.905609492988134,4.98696360673547,2.0,2.0
EMP101627,9.0,7.0,4.86058981233244,9.0,5.065916398713826,9.0,6.0,6.0,4.0,2.0,3.0,6.0,9.0,1.0,6.0,4.0,1.0,7.0,8.0,6.0
EMP101628,9.0,9.0,7.0,1.0,2.0,1.0,9.0,1.0,3.0,4.0,5.0,1.0,2.0,5.026344086021505,6.0,3.0,2.0,8.0,4.0,4.976151761517615
EMP101629,5.0,4.0,4.86058981233244,8.0,3.0,9.0,2.0,2.0,9.0,4.0,5.0,3.0,4.996811902231668,7.0,7.0,3.0,2.0,6.0,1.0,3.0
EMP101630,7.0,4.918201516793066,8.0,6.0,6.0,5.0,2.0,5.0,3.0,2.0,5.0,4.0,4.0,1.0,5.0,6.0,4.0,2.0,7.0,1.0
EMP101631,7.0,7.0,4.86058981233244,6.0,4.0,8.0,8.0,3.0,3.0,9.0,4.0,6.0,7.0,2.0,2.0,6.0,9.0,9.0,6.0,4.0
EMP101632,6.0,1.0,4.0,6.0,8.0,3.0,1.0,1.0,6.0,9.0,6.0,7.0,3.0,2.0,7.0,6.0,3.0,7.0,2.0,5.0
EMP101633,8.0,5.0,8.0,6.0,7.0,6.0,7.0,9.0,7.0,8.0,2.0,2.0,8.0,9.0,4.0,4.9535135135135135,7.0,8.0,8.0,4.0
EMP101634,7.0,2.0,6.0,7.0,7.0,3.0,5.0,2.0,7.0,3.0,1.0,9.0,4.996811902231668,8.0,9.0,6.0,7.0,7.0,3.0,7.0
EMP101635,3.0,6.0,1.0,8.0,8.0,5.0,5.0,7.0,1.0,9.0,4.0,1.0,6.0,4.0,7.0,6.0,7.0,7.0,1.0,9.0
EMP101636,1.0,3.0,4.0,2.0,7.0,1.0,4.931536388140162,4.0,4.0,1.0,7.0,3.0,7.0,9.0,5.0,7.0,7.0,4.0,5.02094522019334,9.0
EMP101637,9.0,4.918201516793066,1.0,5.0,1.0,1.0,3.0,5.0,6.0,8.0,2.0,4.0,3.0,7.0,7.0,4.9535135135135135,4.0,8.0,5.0,4.0
EMP101638,5.030711206896552,6.0,5.0,1.0,6.0,3.0,3.0,9.0,4.0,4.0,4.0,1.0,9.0,1.0,7.0,4.9535135135135135,3.0,8.0,1.0,2.0
EMP101639,8.0,1.0,9.0,8.0,3.0,7.0,1.0,6.0,8.0,4.0,5.09277238403452,7.0,4.0,1.0,3.0,8.0,2.0,8.0,8.0,7.0
